ID;Category;Sub-Category-1;Sub-Category-2;Sub-Category-3;
62b70bf8-b3c6-4d99-bab9-82964059a50b;Food & Drinks ; Meat, Eggs & Dairy ; Sausage Casing of collagen | printed;;
79c45e53-2294-442a-92af-634ae04026ac;Food & Drinks ; Meat, Eggs & Dairy ; Sausage Casing of collagen | unprinted;;
f8ea46a4-a00b-435b-8cc3-65b12908aa92;Food & Drinks ; Meat, Eggs & Dairy ; Sausage Casing of natural gut;;
c1848c87-0a01-4b30-914a-6f58054ee09b;Food & Drinks ; Meat, Eggs & Dairy ; Sausage Casing of natural gut | hog;;
a74b7972-ce79-40ed-87d3-ba1ab8892f23;Food & Drinks ; Meat, Eggs & Dairy ; Sausage Casing of paper or cellulose;;
48a0afad-dae3-4ef8-ba18-1a71df376ece;Food & Drinks ; Oils, Herbs & Spices;;;
1f73bc9d-16cd-4bfd-b966-3bcef17ad3d3;Food & Drinks ; Oils, Herbs & Spices ; BBQ Grilling food spray;;
3bd3dcd2-39cc-42cb-9709-ab50a35d02de;Food & Drinks ; Oils, Herbs & Spices ; Basil;;
d3574101-2bed-4f02-a6ec-f5bc37f6f232;Food & Drinks ; Oils, Herbs & Spices ; Cloves;;
eaaddddd-e272-458d-bea0-4d9f19bda00a;Food & Drinks ; Oils, Herbs & Spices ; Cloves | crushed & ground;;
f9488630-300f-4781-ad06-941fdafe3417;Food & Drinks ; Oils, Herbs & Spices ; Cumin Seeds;;
ced45963-43cd-4154-b1fe-6a8e8149e03b;Food & Drinks ; Oils, Herbs & Spices ; Food Additives;;
47479e65-9449-40b7-833c-769631a589c4;Food & Drinks ; Oils, Herbs & Spices ; Food preparations - Other;;
6794ec7e-8786-48b2-8917-4bd8922d60a2;Food & Drinks ; Oils, Herbs & Spices ; Ginger;;
b93efc38-1718-4353-ba37-0b9c9e1db3b2;Food & Drinks ; Oils, Herbs & Spices ; Ginger | crushed & ground;;
589baa8c-d566-4667-a089-388b4fb14af4;Food & Drinks ; Oils, Herbs & Spices ; Oil;;
769f2987-5339-4dcf-8eb4-d12078db6280;Food & Drinks ; Oils, Herbs & Spices ; Oil | avocado;;
de25f365-fd5e-4419-ac9e-0974347910a4;Food & Drinks ; Oils, Herbs & Spices ; Oil | coconut oil;;
4f6eed6b-11d5-4d64-8c29-b65a2b76c77e;Food & Drinks ; Oils, Herbs & Spices ; Oil | maize;;
719d855a-79cf-4d05-b610-a8e420973d1d;Food & Drinks ; Oils, Herbs & Spices ; Oil | mixed vegetable oil;;
2fcc4c91-681a-4880-a86a-f03127e9e44f;Food & Drinks ; Oils, Herbs & Spices ; Oil | mustard oil;;
c5c2acf2-862c-4bac-8760-7bc9ca4c9e12;Food & Drinks ; Oils, Herbs & Spices ; Oil | nut oil;;
6717e67c-2507-46a5-b1fd-5cc4714b81f2;Food & Drinks ; Oils, Herbs & Spices ; Oil | olive oil - extra virgin;;
8bcd4663-34a4-471f-ac1e-a4afdafa5c2c;Food & Drinks ; Oils, Herbs & Spices ; Oil | peanut oil;;
fbe16083-4f2f-49af-8429-503bc46cb73a;Food & Drinks ; Oils, Herbs & Spices ; Oil | rapeseed or colza;;
951775ac-9f88-4af5-ac7e-daabd8bec903;Food & Drinks ; Oils, Herbs & Spices ; Oil | sesame;;
d3ed5c5e-5e7b-491c-9ea9-77f26f0d74c3;Food & Drinks ; Oils, Herbs & Spices ; Oil | soybean;;
5fabe426-7a56-4fca-ba55-4637e825a641;Food & Drinks ; Oils, Herbs & Spices ; Oil | sunflower seed;;
8775829e-7f85-4a25-b427-c6ccf9fed4f7;Food & Drinks ; Oils, Herbs & Spices ; Pepper;;
48ce28d8-ffb1-41e8-b5e7-daa3f9ee19a3;Food & Drinks ; Oils, Herbs & Spices ; Saffron;;
b3e1ef2d-ac08-47fb-af0a-4c1a64ab3a94;Food & Drinks ; Oils, Herbs & Spices ; Saffron | crushed & ground;;
e35a41f8-21d8-4a9a-9643-b48fc739dfcf;Food & Drinks ; Oils, Herbs & Spices ; Seasoning Sheets;;
9b336998-0ee5-4791-82b3-bd00c266f19f;Food & Drinks ; Oils, Herbs & Spices ; Spices For Mulled Wine;;
3a588e88-6acb-4d56-a80e-71ab16e46342;Food & Drinks ; Oils, Herbs & Spices ; Sugar;;
1741c526-fc0c-490c-a8d0-218729b4f71a;Food & Drinks ; Oils, Herbs & Spices ; Table Salt;;
f8ed96e1-ad24-4f06-ab70-b769f010045e;Food & Drinks ; Oils, Herbs & Spices ; Turmeric;;
0063a5b7-9133-4f71-b7ad-217f53623999;Food & Drinks ; Oils, Herbs & Spices ; Turmeric | crushed & ground;;
6c3ce12a-0d47-4beb-8506-068e7656f302;Food & Drinks ; Oils, Herbs & Spices ; Vanilla;;
4f165f1f-7040-4741-a8ec-5d52d742da15;Food & Drinks ; Pasta, Bread & Cereals;;;
ff7754a9-fd2f-4032-930e-abf14d2b94de;Food & Drinks ; Pasta, Bread & Cereals ; Baked Goods | bread, pastry or cake;;
fccfcc54-db52-40fd-86c8-ab583824690e;Food & Drinks ; Pasta, Bread & Cereals ; Baked Goods | crispbread;;
5892e87a-bf13-491b-a7bc-4216f1cd6036;Food & Drinks ; Pasta, Bread & Cereals ; Baked Goods | gingerbread  (sucrose 30 - 50%);;
d30e30a6-f32b-4cdf-94f3-f08588464939;Food & Drinks ; Pasta, Bread & Cereals ; Baking Doughs;;
431a1ebf-442f-4d5e-96fd-076f271d70d8;Food & Drinks ; Pasta, Bread & Cereals ; Baking Mixes;;
afc4d739-4ba9-418a-8d23-4ac1ac276e2e;Food & Drinks ; Pasta, Bread & Cereals ; Breakfast Cereal | sugared;;
4c0678e6-c2f8-4f0d-bf60-34c280c28702;Food & Drinks ; Pasta, Bread & Cereals ; Breakfast Cereal | sugared - from maize;;
869c7942-0de5-4631-b770-cba6d2f89340;Food & Drinks ; Pasta, Bread & Cereals ; Breakfast Cereal | sugared - from rice;;
42d672f8-8610-4e3a-8f55-eb674a131017;Food & Drinks ; Pasta, Bread & Cereals ; Breakfast Cereal | unsugared;;
942517a3-f795-459d-9f43-f07b75feb6ab;Food & Drinks ; Pasta, Bread & Cereals ; Breakfast Cereal | unsugared - from maize;;
33b76206-23a7-44dd-9eeb-3700d1ea83a9;Food & Drinks ; Pasta, Bread & Cereals ; Breakfast Cereal | unsugared - from rice;;
59fcf0ed-8e94-487c-bf00-ff5dcf52907d;Food & Drinks ; Pasta, Bread & Cereals ; Couscous;;
33c38aa7-f2db-4acc-ba38-e82e1f8855f5;Food & Drinks ; Pasta, Bread & Cereals ; Flour of maize;;
54de5efe-f4a3-492a-9c52-0ff256d12833;Food & Drinks ; Pasta, Bread & Cereals ; Flour of wheat;;
ac341d16-1cfd-42a9-8efe-0c9fc9c83209;Food & Drinks ; Pasta, Bread & Cereals ; Flour of wheat | durum wheat;;
5c71609a-2a73-4a04-9a45-a867602be145;Food & Drinks ; Pasta, Bread & Cereals ; Pasta | stuffed;;
1427e3a5-aa9f-4cb4-bf0b-ff0d7950823f;Food & Drinks ; Pasta, Bread & Cereals ; Pasta | stuffed ; 20% meat;
2c7a627c-b52b-4a1f-9c19-acab1311f2d2;Food & Drinks ; Pasta, Bread & Cereals ; Pasta | stuffed ; 20% seafood;
c0bdec40-8342-4aa3-8103-927570e4fd00;Food & Drinks ; Pasta, Bread & Cereals ; Pasta | unstuffed: containing egg - pasta only;;
52cdfc2c-9799-4a35-9250-c072a04f6ead;Food & Drinks ; Pasta, Bread & Cereals ; Pasta | unstuffed: containing egg - with other ingredients;;
79470495-f44c-40c0-96e6-87cb7f1bea32;Food & Drinks ; Pasta, Bread & Cereals ; Pasta | unstuffed: eggless - pasta only;;
7968b9a0-01c7-47fa-8df4-8781d6be6853;Food & Drinks ; Pasta, Bread & Cereals ; Pasta | unstuffed: eggless - with other ingredients;;
02d191ed-d2bf-44ff-9075-48e04faed76e;Food & Drinks ; Pasta, Bread & Cereals ; Rice | brown - basmati;;
5924af9f-039d-4b4a-97c0-269b532bd3ae;Food & Drinks ; Pasta, Bread & Cereals ; Rice | brown - long grain;;
ba48101e-18c8-44a0-b8ad-33cda092d498;Food & Drinks ; Pasta, Bread & Cereals ; Rice | brown - short / round grain;;
4d922963-8a1a-4896-a51b-96923b624e4e;Food & Drinks ; Pasta, Bread & Cereals ; Rice | cooked;;
7fabf2ab-3368-420c-8e3e-aa8497157fdf;Food & Drinks ; Pasta, Bread & Cereals ; Rice | cooked - frozen;;
32ecab4a-cf45-4ac7-97ba-c76970814916;Food & Drinks ; Pasta, Bread & Cereals ; Rice | white - long grain;;
c2eb3570-19ab-4b29-a984-ca249c316c7e;Food & Drinks ; Pasta, Bread & Cereals ; Rice | white - short / round grain;;
04d51af1-5254-4a3d-ba03-5ac8788abc3e;Food & Drinks ; Ready Meals;;;
a4fa6055-a516-4873-901d-41dedee46df5;Food & Drinks ; Ready Meals ; Ready Meal of beef;;
fd215e52-b8ab-4d46-a839-000105f182e8;Food & Drinks ; Ready Meals ; Ready Meal of chicken;;
92cc63db-8036-4279-baf8-fc0892b8ab36;Food & Drinks ; Ready Meals ; Ready Meal of fish;;
01d4bb30-4ab4-4abe-ac3e-18f4808faa01;Food & Drinks ; Ready Meals ; Ready Meal of lamb or mutton;;
49e309fd-e860-440a-939f-99020a2c6b70;Food & Drinks ; Ready Meals ; Ready Meal of liver;;
762990f8-0789-4f83-a92d-5aafedfbfc75;Food & Drinks ; Ready Meals ; Ready Meal of other meat;;
1835c945-8eb4-4d91-a054-1d0331c312b1;Food & Drinks ; Ready Meals ; Ready Meal of pork;;
6eb79c2e-4322-437f-b544-bc65411a8462;Food & Drinks ; Ready Meals ; Ready Meal of rabbit or game;;
ee4f0837-049e-4504-9e27-95191d3d8c61;Food & Drinks ; Ready Meals ; Ready Meal of sausage;;
a09842d8-d9a8-4894-b32a-3d6b10b32f44;Food & Drinks ; Ready Meals ; Ready Meal of sausage - beef;;
7fb5d721-aa3f-45c6-a032-f0b03ad0982e;Food & Drinks ; Ready Meals ; Ready Meal of sausage - chicken;;
b7cdecf2-b732-49b1-a230-cfdc1acd7fb2;Food & Drinks ; Ready Meals ; Ready Meal of sausage - pork;;
1a18640a-8fb6-4566-9ed8-80b344295635;Food & Drinks ; Ready Meals ; Ready Meal of sausage - turkey;;
5b80bb4c-0ea7-4aa2-aa61-5436085ad49b;Food & Drinks ; Ready Meals ; Ready Meal of shrimp or prawn;;
5e396c26-8479-4d5b-bbb5-754150b39cfd;Food & Drinks ; Ready Meals ; Ready Meal of soya;;
0fd61142-43bf-47b3-afd9-d2f9af5bb0ce;Food & Drinks ; Ready Meals ; Ready Meal of turkey;;
fce07a4d-bba8-41ed-a80e-6b251c874e8f;Food & Drinks ; Sauces, Pastes & Dressings;;;
65615ce6-b454-4176-b6c4-ce3388208131;Food & Drinks ; Sauces, Pastes & Dressings ; Sauce;;
ae1c4f61-e98a-43e8-88a8-74d8707f4939;Food & Drinks ; Sauces, Pastes & Dressings ; Sauce | mayonnaise;;
22812805-3087-458b-99c2-120aa982d92d;Food & Drinks ; Sauces, Pastes & Dressings ; Sauce | mustard;;
549a100c-4014-45b5-accf-688447889cc1;Food & Drinks ; Sauces, Pastes & Dressings ; Sauce | soy sauce;;
539dd54a-0ef5-4d5f-86c3-ca64259c8ff6;Food & Drinks ; Sauces, Pastes & Dressings ; Sauce | tomato ketchup;;
6137e1ea-786a-4004-a30f-cc9cd1895aec;Food & Drinks ; Sauces, Pastes & Dressings ; Sauce | tomato sauce < 1.4 kg;;
47500ddf-8f51-4c40-960d-0774056cdc3b;Food & Drinks ; Sauces, Pastes & Dressings ; Tomato paste < 1 kg;;
27967560-1b42-40c9-b446-65bf06bb5299;Food & Drinks ; Sauces, Pastes & Dressings ; Tomato paste ; 1 kg;
b195cc84-96a2-4a16-90f2-ee1c4363d1cc;Food & Drinks ; Sauces, Pastes & Dressings ; Vinegar | balsamic;;
ce48eb6e-bcf2-4c60-bf1c-8686de8f4c11;Food & Drinks ; Sauces, Pastes & Dressings ; Vinegar | wine vinegar;;
22e3b379-932c-49a3-abc3-972a41d94c5e;Food & Drinks ; Seafood;;;
a5b37fe0-75c0-4243-998c-77ded135b05c;Food & Drinks ; Seafood ; Caviar;;
6b797bd2-d494-46c9-9c22-05b6a8b7d1d7;Food & Drinks ; Seafood ; Prepared Anchovies | whole or pieces;;
595387ad-91e4-461f-95dd-441adbf8a294;Food & Drinks ; Seafood ; Prepared Anchovies | whole or pieces: in can or jar;;
3b2f34a5-f129-4831-8b60-54be0c6e33f3;Food & Drinks ; Seafood ; Prepared Anchovies | whole or pieces: in can or jar - in oil;;
e2f6efe9-f56d-4a08-9b39-8cf22ad2674d;Food & Drinks ; Seafood ; Prepared Herring | whole or pieces;;
89b98f54-6031-4bf4-8d72-9bad6df41afd;Food & Drinks ; Seafood ; Prepared Salmon | whole or pieces;;
afa32451-ec3e-42fa-b08e-4f744777f57e;Food & Drinks ; Seafood ; Prepared Salmon | whole or pieces - in oil;;
1d878f15-e577-4791-a78f-478c8843d38d;Food & Drinks ; Sweets, Snacks & Confectionery;;;
3363a0f7-0d76-477f-9a54-e9727c3a198f;Food & Drinks ; Sweets, Snacks & Confectionery ; Biscuits with Chocolate;;
2c0531e7-3403-416d-8a75-b52419a48b48;Food & Drinks ; Sweets, Snacks & Confectionery ; Biscuits without Chocolate;;
46d72540-9ae3-4003-a4a8-2e9d413377b9;Food & Drinks ; Sweets, Snacks & Confectionery ; Chewing Gum;;
1aeaa57f-0ff2-4f1e-a8ab-248f5bf07471;Food & Drinks ; Sweets, Snacks & Confectionery ; Chocolate;;
9ff2285d-add4-4565-900e-278c230125f9;Food & Drinks ; Sweets, Snacks & Confectionery ; Chocolate - Other;;
e60d0d7c-da6c-40dc-9417-8c09daa89d30;Food & Drinks ; Sweets, Snacks & Confectionery ; Chocolate Candy;;
3966d6b3-53b8-41f4-af14-d52f5e0b7e32;Food & Drinks ; Sweets, Snacks & Confectionery ; Chocolate and chocolate products | unfilled;;
043ca471-94b4-4655-bdf6-894881f6a879;Food & Drinks ; Sweets, Snacks & Confectionery ; Chocolate preparations containing cocoa < 70 % of sucrose;;
ef868c98-8665-43c4-a629-b6616fcba873;Food & Drinks ; Sweets, Snacks & Confectionery ; Corn Snack;;
87c10547-106f-4c24-9461-a86f0fbca68d;Food & Drinks ; Sweets, Snacks & Confectionery ; Food Preparations | containing liqueurs;;
fd0717c8-f112-4025-9c8f-bff2adf6cbda;Food & Drinks ; Sweets, Snacks & Confectionery ; Hershey's Milk Duds;;
39e75035-1066-4b29-aad0-ee4e3f4cca41;Food & Drinks ; Sweets, Snacks & Confectionery ; Hot Tamales Chewy Cinnamon Flavored Candies;;
3a4fafd8-0d6c-4a33-8cb1-17b11e7960f3;Food & Drinks ; Sweets, Snacks & Confectionery ; Jelly (Jello) Dessert;;
e510a01b-6fa2-45da-885c-b3b5317890ab;Food & Drinks ; Sweets, Snacks & Confectionery ; Jelly Confectionery | containing liqueurs;;
7372fbe3-3161-4991-93df-72252e9e1465;Food & Drinks ; Sweets, Snacks & Confectionery ; Marshmallows / Jelly Confectionery;;
92708842-a7e5-49e0-90f5-88171b2ba72b;Food & Drinks ; Sweets, Snacks & Confectionery ; Mints / Tablet Candy;;
25802d42-97f7-4502-ba8c-54a1073a4c2f;Food & Drinks ; Sweets, Snacks & Confectionery ; Potato Chips;;
a69e7c4f-d7ca-4693-a83e-47d2ac0a0ee4;Food & Drinks ; Sweets, Snacks & Confectionery ; Starburst Fruit Chews;;
1a2291c8-8cff-4e71-81a6-8e218f908ece;Food & Drinks ; Sweets, Snacks & Confectionery ; Sugar Free Candies;;
99f0b5fe-8ce1-482b-bb82-9e73c69f4c3e;Food & Drinks ; Sweets, Snacks & Confectionery ; Sugar Free Mints;;
0d517548-cca7-4af9-82c4-07027a0cac6e;Food & Drinks ; Sweets, Snacks & Confectionery ; Sweet Candy;;
1194a1a4-8ed0-4c35-8028-12995c574c20;Food & Drinks ; Sweets, Snacks & Confectionery ; Toffees, caramels and similar sweets - Other;;
74064ceb-982b-4812-8a93-7b34e26a6ade;Food & Drinks ; Sweets, Snacks & Confectionery ; Tootsie Roll Child's Play Funtastic Tootsie Roll Favorites;;
400d8527-b4ac-4c7a-af79-c2b2841fb4c7;Food & Drinks ; Sweets, Snacks & Confectionery ; Wrigley's Big Red Cinnamon Gum;;
319ab41e-dd43-433b-aedf-bcea1dca45c8;Health & Beauty;;;;
15868b25-d3c2-494b-9f47-d36275fb53db;Health & Beauty ; Bath & Shower;;;
b1760397-df94-43cd-865b-8ec62975a7c3;Health & Beauty ; Bath & Shower ; Bath Salts;;
7a4a18e7-3019-4e7b-9b66-bfc190fc32dd;Health & Beauty ; Bath & Shower ; Bath or Cosmetic Set;;
d41d46a2-1f37-4a88-8228-3c1d61b7603b;Health & Beauty ; Bath & Shower ; Hand, Body or Face Wipes;;
359526ea-2034-49bc-8703-e0875eed6c7a;Health & Beauty ; Bath & Shower ; Hydrotherapy Spa Bath;;
b9a3a929-94ff-4fe4-8b25-460f742860e5;Health & Beauty ; Bath & Shower ; Soap in bars;;
87e7383c-c385-4f48-864f-f746b7f2a680;Health & Beauty ; Bath & Shower ; Soap in bars | castile soap;;
94d54412-55b4-498c-ac5f-1ac670c8aa4a;Health & Beauty ; Bath & Shower ; Soap in liquid or cream;;
490bbfed-e8f9-4e60-84c0-175890523e33;Health & Beauty ; Bath & Shower ; Soap in liquid or cream | containing aromatic surface-active agent;;
3b9e6763-160a-4761-9f97-b8771df3e60d;Health & Beauty ; Bath & Shower ; Soap or Lotion Pump;;
9aa7c8b4-f5b0-4911-a252-ff7463a3ab08;Health & Beauty ; Bath & Shower ; Sponge | natural;;
1dfe3f12-a3e7-4a45-9bed-e795a1830366;Health & Beauty ; Bath & Shower ; Sponge | plastic;;
0e3bef3d-576c-4ee0-9cf2-00a30719311b;Health & Beauty ; Dental Care;;;
50d695d3-4732-4422-8273-b0eab8df15d3;Health & Beauty ; Dental Care ; Dental Floss;;
c1d71b08-c142-4147-b31e-ecd121447397;Health & Beauty ; Dental Care ; Dental Floss of nylon or other polyamides;;
e8f3040c-6dfe-4ca4-8d5d-077a1c241943;Health & Beauty ; Dental Care ; Dental Wax;;
9d86c2b8-5c1f-434f-8153-fafc786cb07b;Health & Beauty ; Dental Care ; Denture Cleaning Preparations;;
2d56ed5f-4156-4610-842f-94bf85ce4095;Health & Beauty ; Dental Care ; Denture Fixatives;;
741e92aa-1cd6-4343-b687-a6e49fb29283;Health & Beauty ; Dental Care ; Dentures (False Teeth);;
ee304bbf-27f4-4858-92a0-84393fdb112f;Health & Beauty ; Dental Care ; Dentures (False Teeth) - Of plastics;;
26e9e98a-7206-4b6d-bad3-7b8a5d6947b4;Health & Beauty ; Dental Care ; Electric Toothbrushes;;
03b0d758-3a51-4d02-9a05-11ad1d396e9c;Health & Beauty ; Dental Care ; Mouthwashes & Breath Sprays;;
eb57b05a-3d63-4351-a341-632b090581a6;Health & Beauty ; Dental Care ; Teeth Whitening Compounds;;
b593bcf1-c025-4b95-8b7a-7756839ec003;Health & Beauty ; Dental Care ; Tooth Brushes;;
0032b8f4-4884-4034-aeb7-8b5ed32d50a0;Health & Beauty ; Dental Care ; Toothpaste;;
de46b331-e4f5-43ad-be2d-7eed11b4717a;Health & Beauty ; Dental Care ; UV Sanitiser;;
d1296cb3-c481-4a0d-94d9-bb5eb71617f4;Health & Beauty ; Dental Care ; Water Flosser;;
3b2fb690-25da-44f1-9b39-111dd2c03aaf;Health & Beauty ; Eye Care;;;
d890a51e-c4b1-45ea-abc1-aff0200b7711;Health & Beauty ; Eye Care ; Contact Lenses;;
f49a1a32-e78d-4ed8-8b16-664e48304294;Health & Beauty ; Eye Care ; Eye Drops - Containing antigens or hyaluronic acid or its sodium salt;;
32a3e93a-723a-4040-82ae-3e7867ea0eb1;Health & Beauty ; Eye Care ; Eye Pad;;
7a7723f1-6759-4ee1-88b3-1956e6316d36;Health & Beauty ; Eye Care ; False eyelashes - of human hair;;
597166a4-d4a9-4b5b-a6e8-f44e29a06105;Health & Beauty ; Eye Care ; False eyelashes - of other material;;
7a773a82-27b4-4b41-accc-ed7f43b032da;Health & Beauty ; Eye Care ; Frames of Non Precious Metal;;
b23b67b0-3276-4bd8-b9d8-f4d62e2eee4b;Health & Beauty ; Eye Care ; Frames of Plastic;;
7b35e11e-bdeb-4703-b658-0d4936af3ce4;Health & Beauty ; Eye Care ; Frames of Precious Metal;;
2b4a85fa-7f9a-41f1-8581-157e8f6bc904;Health & Beauty ; Eye Care ; Glasses & Spectacles;;
3c676fd3-0bf0-4d82-bb7a-1c0fc70a7756;Health & Beauty ; Fragrances;;;
03f3872f-8764-4983-9243-71a1c63d1f44;Health & Beauty ; Fragrances ; Aftershaves;;
3424ab95-7dc2-4e47-b97d-ba4d3539f49e;Health & Beauty ; Fragrances ; Aftershaves - Containing alcohol;;
c63413eb-7b04-48da-8bda-f7d1847c801b;Health & Beauty ; Fragrances ; Anti-Perspirants & Deodorants;;
55847147-ee55-4021-a156-36a03b5a020d;Health & Beauty ; Fragrances ; Eau de Toilette;;
3a7f9b4c-fb61-4301-baab-5868a8e84f5f;Health & Beauty ; Fragrances ; Floral or flower waters;;
eda80d0c-cce7-4511-aeec-2d2256cc4876;Health & Beauty ; Fragrances ; Fragrance Oils for Soap Making;;
36a008b0-d6a0-47ae-9298-39de838d3f70;Health & Beauty ; Fragrances ; Incense stick;;
60bfb0a0-db25-4c01-9d06-2121589fbd0a;Health & Beauty ; Fragrances ; Perfume atomizer;;
b84f71ca-da4c-4983-8eb8-7bae5b44e2f0;Health & Beauty ; Fragrances ; Perfumes & Cologne;;
623e0d8b-167d-459d-b683-6ea9c8266bb6;Health & Beauty ; Fragrances ; Perfumes & Cologne - Containing alcohol;;
0f6a60c0-4d0a-42e3-b36d-0f9b2d4a6141;Health & Beauty ; Fragrances ; Room air fresheners;;
d86ff743-0d24-4b4b-9cb9-a8abe733ca50;Health & Beauty ; Hair Care;;;
95748a80-488e-412a-b7c1-80c604b19172;Health & Beauty ; Hair Care ; Adhesive Wig Tape;;
bae9cd6d-064d-47ae-9836-3a87cf588c79;Health & Beauty ; Hair Care ; Curling Pin, Curling Grip or Hair / Eyelash Curler (non-electric);;
020a392b-d9ca-4f1e-977e-eaa9c9784df4;Health & Beauty ; Hair Care ; Electric Crimpers;;
905fcc7a-59eb-4503-b6c6-b7af09cb46e8;Health & Beauty ; Hair Care ; Electric Shavers;;
4530c75c-f8d0-43f7-b1d8-603df3a1aa3f;Health & Beauty ; Hair Care ; Electric Trimmers;;
90ec8a33-367a-40b6-8fbf-1d68dcf704bf;Health & Beauty ; Hair Care ; Hair Brushes;;
fdc2a23f-6f95-4938-abea-55b5ff99bcbc;Health & Beauty ; Hair Care ; Hair Dryers;;
35e6c956-d3ab-4aca-9aa6-d5f4dd5335b8;Health & Beauty ; Hair Care ; Hair dye;;
a2005ece-ef26-48aa-922f-e0fdd0ce2bd6;Health & Beauty ; Hair Care ; Hair lacquers / finishing spray;;
6a599daf-805a-4d5b-adca-a6ce58da0c84;Health & Beauty ; Hair Care ; Heat or Laser Hair Removal Appliances;;
66b13a7a-5b43-41a6-987c-90f1521eb5b0;Health & Beauty ; Hair Care ; Mechanical Hair-removing Appliances;;
8951f07d-ac4b-45e0-be36-19a64f1441ce;Health & Beauty ; Hair Care ; Safety Razors with Replaceable Blades;;
cbcc1e5d-3a35-4366-bac0-076e0a9f87a0;Health & Beauty ; Hair Care ; Scissors & Scissor Blades;;
f2ab90b8-9ffb-470e-9e95-a3a5bb60b0ca;Health & Beauty ; Hair Care ; Shampoos, Conditioners & Preparations;;
9e265634-8123-42c5-95f6-4eef580286e1;Health & Beauty ; Hair Care ; Shaving Brushes;;
4409358f-8e1f-4bf4-add6-dd4637981ee3;Health & Beauty ; Hair Care ; Straighteners, Crimpers & Curlers | Electrically Operated;;
12183af4-4bf1-43c6-aeb6-c261e305a3ef;Health & Beauty ; Hair Care ; Straighteners, Crimpers & Curlers | Electrically Operated - Curlers;;
b77ebf86-e480-4530-ac12-396155afd839;Health & Beauty ; Hair Care ; Wave lotion;;
27158b7c-0daa-404e-9c59-09939e89f314;Health & Beauty ; Health Care;;;
ffe70a18-18a1-4b29-92a1-01c4d59aedcf;Health & Beauty ; Health Care ; Air-activated Hand Warmers;;
15d2fd13-afcf-43ed-8b6c-8773199b5640;Health & Beauty ; Health Care ; Bandage;;
facec53c-a7b9-48b1-baf4-68e8e165a028;Health & Beauty ; Health Care ; Bandages | adhesive;;
267b805f-7ee7-4e7f-ac33-cdb42ea8b6bb;Health & Beauty ; Health Care ; Bandages | adhesive - coated or impregnated with pharmaceutical substances;;
819cf142-e36f-4a07-b6fc-3289aa6f9585;Health & Beauty ; Health Care ; Blood Glucose Level Test Strips;;
3e5a7d90-9875-407a-8010-38f61c3f6ea2;Health & Beauty ; Health Care ; Blood Glucose Level Testing Apparatus;;
cbf7d6f8-1479-484a-bc9b-9c3ed0471d0a;Health & Beauty ; Health Care ; Blood Lancets;;
f9442913-b100-453b-abef-c8e8474bfcb1;Health & Beauty ; Health Care ; Blood Pressure Monitors;;
a9e34db6-8363-4372-a4fa-6f2a9c38cc70;Health & Beauty ; Health Care ; Crutches;;
e4a99abd-d40d-47a0-9273-ea492f80b37e;Health & Beauty ; Health Care ; Electronic Cigarette Atomizer;;
8f2c4249-dc01-4849-b4af-a931065edef3;Health & Beauty ; Health Care ; Electronic Cigarette E-Liquid;;
82785c22-6596-4109-baad-f12ee05c1f48;Health & Beauty ; Health Care ; Electronic Cigarette or  Tobacco Vaporiser;;
c833404e-cebb-4b62-acf8-5dd88d629a36;Health & Beauty ; Health Care ; Electronic Vaporisers for aromatherapy;;
223e03a3-9385-4958-854a-51be32cf7d4e;Health & Beauty ; Health Care ; First Aid Box or Kit;;
5f89230b-7b9d-4174-b254-350c2b211c52;Health & Beauty ; Health Care ; Hearing Aids;;
afb4f9a3-c444-4978-9d53-22c9e2e15be4;Health & Beauty ; Health Care ; Hot / Cold Gel Packs;;
0dbba29f-35f7-454d-9a52-1828e7004c52;Health & Beauty ; Health Care ; Hot Water Bottles;;
dbfcbe92-3a0d-4d89-a87f-d9edb203b605;Health & Beauty ; Health Care ; Light Therapy | lamps - mains powered;;
1ea44c4c-760d-417f-9c32-4b387ea8c43f;Health & Beauty ; Health Care ; Light Therapy | lamps - portable & battery powered;;
87070826-f1aa-4f9f-915a-c37c36e3aae4;Health & Beauty ; Health Care ; Light Therapy | photon therapy system;;
f1a26d23-23f6-4309-9370-cea12009361c;Health & Beauty ; Health Care ; Pedometers;;
fb26aed7-f461-4707-bd7a-0e50f53b919e;Health & Beauty ; Health Care ; Thermometers | Electronic;;
aa9d3f13-1466-4b66-9171-598fe6d441db;Health & Beauty ; Health Care ; Thermometers | Liquid Filled;;
675c0d2d-d431-4124-a0c4-7fc786c957ac;Health & Beauty ; Health Care ; Thermometers | Liquid Filled - Clinical;;
d2b25f2a-34ae-4000-ad8b-98ca79a74a42;Health & Beauty ; Health Care ; Tissues of paper;;
2fc1a8be-2ac7-4a04-bc1d-8fd24657c179;Health & Beauty ; Health Care ; Walking Stick;;
fc7d4d34-ce3c-4fa6-80ac-0cf68ed1c6a9;Health & Beauty ; Manicure & Pedicure;;;
9fd34038-76d1-4f0d-acea-53e385f22619;Health & Beauty ; Manicure & Pedicure ; Emery Boards;;
7ef77b87-69ca-4d17-97cb-e4e32de7f19f;Health & Beauty ; Manicure & Pedicure ; Manicure & Pedicure Sets;;
c934beb7-4150-48ad-ae95-a7faa27a7b44;Health & Beauty ; Manicure & Pedicure ; Nail Polish;;
